1.0748956,-0.1528569,0.0349893,6.4310783,0.1849893
1.066306,0.0469166,0.0509402,6.4459574,0.20094019999999999
1.0545386,0.2465104,0.0668258,6.4603765,0.2168258
1.0396077,0.4458964,0.0826618,6.4743457,0.23266179999999997
1.0215198,0.6450256,0.0985164,6.4875975,0.2485164
1.0002757,0.8438271,0.1144029,6.4998704,0.2644029
0.9758694,1.0422891,0.1303289,6.5111965,0.2803289
0.948304,1.2403209,0.1462955,6.5216018,0.2962955
0.9175751,1.4378904,0.1623084,6.5311136,0.3123084
0.8836811,1.634946,0.1783719,6.5397572,0.3283719
0.8466241,1.8314144,0.1944885,6.5475557,0.3444885
0.8063948,2.0272831,0.2106657,6.5545306,0.3606657
0.7629999,2.222458,0.2269045,6.5607013,0.3769045
0.7164341,2.4169046,0.243211,6.5660859,0.393211
0.6666958,2.6105688,0.2595896,6.5707015,0.4095896
0.6137897,2.8033741,0.2760429,6.574563,0.4260429
0.5577038,2.9953044,0.2925787,6.577685,0.4425787
0.498449,3.186263,0.3091984,6.5800805,0.4591984
0.4360192,3.3762111,0.325908,6.581761,0.475908
0.3704139,3.5650908,0.3427122,6.5827389,0.49271220000000004
0.3016407,3.7528228,0.359614,6.5830239,0.509614
0.2296861,3.939384,0.3766215,6.5826255,0.5266215
0.154565,4.124676,0.3937366,6.5815502,0.5437366
0.0762721,4.3086539,0.4109658,6.579805,0.5609658
-0.0051913,4.4912548,0.4283138,6.5773989,0.5783138
-0.0898149,4.6723964,0.4457843,6.5743379,0.5957843
-0.1776109,4.8520452,0.4633858,6.5706283,0.6133858
-0.2685609,5.0301029,0.4811214,6.5662683,0.6311213999999999
-0.362668,5.2065153,0.4989979,6.5612621,0.6489979
-0.4599281,5.3812134,0.5170223,6.5556099,0.6670223000000001
-0.5603282,5.5541122,0.5351989,6.549309,0.6851989
-0.6638764,5.7251633,0.5535371,6.5423642,0.7035371
-0.7705523,5.8942695,0.5720418,6.5347632,0.7220418000000001
-0.8803544,6.0613646,0.5907202,6.526509,0.7407202
-0.9932745,6.2263718,0.6095798,6.5176013,0.7595798
-1.1092973,6.3892036,0.6286263,6.5080355,0.7786263
-1.2284183,6.5497925,0.6478262,6.497816,0.7978262
-1.3506074,6.7080549,0.667144,6.4874818,0.817144
-1.475838,6.8639194,0.6865352,6.477001,0.8365352
-1.6040538,7.01734,0.7057039,6.4676602,0.8557039000000001
-1.7351692,7.1682953,0.7246067,6.4606476,0.8746067000000001
-1.8690872,7.3167597,0.7431931,6.4557743,0.8931931000000001
-2.0057193,7.4627394,0.7614151,6.4535786,0.9114151
-2.1449611,7.6062286,0.7792788,6.4538558,0.9292788000000001
-2.2867181,7.7472315,0.7967945,6.4563911,0.9467945
-2.4309059,7.8857609,0.8139689,6.4609961,0.9639689
-2.5774179,8.0218084,0.8308078,6.4675132,0.9808078
-2.7261862,8.1554013,0.8473199,6.4757688,0.9973199
-2.877116,8.2865417,0.8635092,6.4856371,1.0135091999999999
-3.030127,8.4152445,0.879383,6.4969846,1.029383
-3.1851516,8.541534,0.8949469,6.5096953,1.0449469
-3.342089,8.6654081,0.910204,6.5236719,1.060204
-3.5008905,8.7869054,0.9251619,6.538806,1.0751619
-3.6614706,8.9060354,0.939823,6.5550209,1.089823
-3.8237606,9.0228206,0.9541917,6.5722377,1.1041916999999999
-3.9877064,9.1372933,0.9682725,6.5903889,1.1182725
-4.153215,9.2494587,0.9820658,6.6094153,1.1320658
-4.3202509,9.3593619,0.9955765,6.629266,1.1455765
-4.4887381,9.4670201,1.008806,6.6498944,1.158806
-4.6586176,9.5724621,1.0217561,6.6712581,1.1717560999999999
-4.8298448,9.6757256,1.03443,6.6933223,1.1844299999999999
-5.0023371,9.7768253,1.0468276,6.7160507,1.1968276
-5.1760667,9.8758087,1.0589522,6.7394182,1.2089522
-5.3509678,9.9727007,1.0708048,6.7633964,1.2208047999999998
-5.5269898,10.0675355,1.0823865,6.7879623,1.2323864999999998
-5.7040951,10.1603541,1.0936995,6.8130975,1.2436995
-5.8822136,10.2511804,1.1047436,6.8387808,1.2547435999999998
-6.0613212,10.3400623,1.115521,6.8650014,1.265521
-6.2413627,10.4270317,1.1260324,6.8917434,1.2760323999999998
-6.4222952,10.5121269,1.1362784,6.9189954,1.2862783999999998
-6.604086,10.5953911,1.1462606,6.9467496,1.2962605999999999
-6.7866785,10.6768563,1.1559787,6.9749946,1.3059786999999998
-6.9700498,10.75657,1.1654343,7.0037281,1.3154343
-7.1541551,10.8345699,1.1746277,7.0329428,1.3246277
-7.3389583,10.9108975,1.1835594,7.0626348,1.3335594
-7.5244304,10.9855975,1.1922303,7.092803,1.3422303
-7.7105283,11.0587086,1.2006403,7.123443,1.3506403
-7.8972283,11.1302776,1.2087902,7.1545579,1.3587901999999998
-8.0844959,11.2003468,1.2166804,7.1861463,1.3666804
-8.2723009,11.2689603,1.2243109,7.2182096,1.3743109
-8.4606165,11.3361637,1.2316824,7.2507511,1.3816823999999999
-8.649413,11.4020012,1.238795,7.2837718,1.388795
-8.8386646,11.4665188,1.2456488,7.317278,1.3956487999999998
-9.0283464,11.5297624,1.2522443,7.3512727,1.4022443
-9.2184331,11.5917782,1.2585812,7.3857613,1.4085812
-9.4088994,11.6526122,1.26466,7.4207505,1.4146599999999998
-9.5997277,11.712313,1.2704807,7.456245,1.4204807
-9.7908899,11.7709259,1.2760431,7.4922544,1.4260431
-9.9823688,11.8284995,1.2813477,7.5287852,1.4313477
-10.1741438,11.8850816,1.2863944,7.5658443,1.4363944
-10.3661907,11.9407187,1.2911833,7.6034401,1.4411832999999998
-10.5585014,11.9954615,1.2957236,7.6415804,1.4457236
-10.7510477,12.0493524,1.300024,7.68014,1.450024
-10.9438191,12.1024383,1.3040859,7.719132,1.4540859
-11.1367995,12.1547634,1.3079163,7.758533,1.4579163
-11.3299674,12.2063697,1.3115163,7.7983212,1.4615163
-11.5233231,12.257305,1.3148862,7.8385114,1.4648861999999998
-11.7168371,12.3076089,1.3180257,7.8791194,1.4680256999999999
-11.9105042,12.3573279,1.3209349,7.9201601,1.4709348999999998
-12.1043112,12.4065059,1.3236139,7.9616484,1.4736139
-12.2982359,12.455185,1.3260625,8.0,1.4760624999999998
-12.4922857,12.5034144,1.328281,8.0,1.478281
-12.6864282,12.5512335,1.3302691,8.0,1.4802691
-12.8806622,12.5986895,1.332027,8.0,1.482027
-13.0749761,12.6458268,1.3335545,8.0,1.4835544999999999
-13.2693469,12.6926874,1.3348515,8.0,1.4848515
-13.4637875,12.7393218,1.3359181,8.0,1.4859181
-13.6582624,12.7857687,1.3367543,8.0,1.4867542999999999
-13.8527734,12.8320761,1.33736,8.0,1.48736
-14.0473097,12.8782887,1.3377351,8.0,1.4877350999999999
-14.2418471,12.9244482,1.3378794,8.0,1.4878794
-14.4364023,12.9706059,1.337793,8.0,1.487793
-14.6309371,13.0168003,1.3374758,8.0,1.4874758
-14.8254547,13.0630795,1.3369277,8.0,1.4869276999999999
-15.0199444,13.1094885,1.3361485,8.0,1.4861484999999999
-15.2143808,13.1560687,1.3351383,8.0,1.4851382999999998
-15.4087823,13.202872,1.3338967,8.0,1.4838966999999998
-15.6031082,13.2499362,1.332424,8.0,1.482424
-15.7973622,13.2973097,1.3307199,8.0,1.4807199
-15.9915325,13.3450375,1.3287842,8.0,1.4787842
-16.1855925,13.3931604,1.326617,8.0,1.4766169999999998
-16.3795601,13.4417309,1.3242179,8.0,1.4742179
-16.5733928,13.4907859,1.321587,8.0,1.471587
-16.7670933,13.540374,1.3187241,8.0,1.4687241
-16.9606479,13.5905396,1.3156289,8.0,1.4656289
-17.1540287,13.6413234,1.3123017,8.0,1.4623016999999998
-17.3472511,13.6927775,1.3087416,8.0,1.4587416
-17.5402711,13.7449384,1.3049491,8.0,1.4549490999999999
-17.7330889,13.7978543,1.3009237,8.0,1.4509237
-17.9256885,13.8515691,1.2966651,8.0,1.4466651
-18.1180402,13.9061229,1.2921735,8.0,1.4421735
-18.3101548,13.9615673,1.287448,8.0,1.4374479999999998
-18.5019876,14.0179381,1.2824889,8.0,1.4324888999999998
-18.6935349,14.0752828,1.2772957,8.0,1.4272957
-18.8847772,14.1336446,1.271868,8.0,1.421868
-19.0756831,14.1930628,1.266206,8.0,1.4162059999999999
-19.2662569,14.253588,1.2603086,8.0,1.4103085999999998
-19.4564534,14.3152552,1.254176,8.0,1.4041759999999999
-19.6462635,14.3781109,1.2478077,8.0,1.3978077
-19.8356637,14.4421971,1.2412031,8.0,1.3912030999999998
-20.0246207,14.5075524,1.2343622,8.0,1.3843622
-20.2131301,14.5742252,1.2272838,8.0,1.3772837999999998
-20.4011467,14.6422502,1.2199681,8.0,1.3699681
-20.5886547,14.7116719,1.2124142,8.0,1.3624142
-20.7756259,14.7825309,1.2046217,8.0,1.3546216999999998
-20.9620245,14.8548646,1.1965901,8.0,1.3465901
-21.147836,14.9287188,1.1883183,8.0,1.3383182999999998
-21.3330153,15.0041273,1.1798061,8.0,1.3298060999999999
-21.5175383,15.0811323,1.1710525,8.0,1.3210525
-21.7013715,15.1597722,1.1620569,8.0,1.3120569
-21.8844765,15.2400831,1.1528186,8.0,1.3028186
-22.0668271,15.3221067,1.1433365,8.0,1.2933365
-22.2483779,15.4058763,1.1336099,8.0,1.2836098999999999
-22.4290961,15.4914305,1.1236375,8.0,1.2736375
-22.6089417,15.578805,1.1134181,8.0,1.2634181
-22.7878708,15.6680334,1.1029507,8.0,1.2529507
-22.965845,15.7591503,1.0922569,8.0,1.2422568999999999
-23.1428284,15.8521854,1.0813539,8.0,1.2313539
-23.3187719,15.9471573,1.0703097,8.0,1.2203096999999998
-23.493665,16.044056,1.0594293,8.0,1.2094292999999998
-23.6675167,16.142842,1.0487491,8.0,1.1987491
-23.8402958,16.2434448,1.0383499,8.0,1.1883499
-24.0120529,16.3458197,1.0282871,8.0,1.1782871
-24.1827826,16.4498853,1.0185604,8.0,1.1685603999999998
-24.3525083,16.5555772,1.0091684,8.0,1.1591684
-24.5212614,16.6628366,1.0001095,8.0,1.1501095
-24.6890391,16.7715826,0.9913842,8.0,1.1413842
-24.8558911,16.8817681,0.9829904,8.0,1.1329904
-25.0218261,16.9933195,0.9749281,8.0,1.1249281
-25.1868745,17.1061774,0.9671963,8.0,1.1171963
-25.3510718,17.2202863,0.959794,8.0,1.109794
-25.5144269,17.3355721,0.9527215,8.0,1.1027215
-25.676991,17.4519903,0.9459775,8.0,1.0959775
-25.8387812,17.5694723,0.9395621,8.0,1.0895621
-25.9998338,17.6879634,0.9334747,8.0,1.0834747
-26.1601881,17.8074113,0.9277149,8.0,1.0777149
-26.3198609,17.9277467,0.9222827,8.0,1.0722827
-26.4789059,18.048928,0.9171775,8.0,1.0671775
-26.6373459,18.1708906,0.9123992,8.0,1.0623992
-26.7952215,18.2935832,0.9079477,8.0,1.0579477
-26.9525754,18.4169563,0.9038224,8.0,1.0538224
-27.1094295,18.5409441,0.9000238,8.0,1.0500238
-27.2658397,18.6655077,0.8965511,8.0,1.0465511
-27.4218327,18.7905849,0.8934045,8.0,1.0434045
-27.577452,18.9161272,0.8905838,8.0,1.0405838
-27.7327427,19.0420873,0.8880887,8.0,1.0380886999999999
